January 2018 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective January 1, 2018 through March 31, 2018",,,,,,,,,
,,,,,,,,,
Note 1: This crosswalk is based on published drug and biological pricing data and information submitted to CMS by manufacturers. The information is intended to support ASP-based ,,,,,,,,,
Medicare Part B payments only. ,,,,,,,,,
Note 2: Please submit comments on the crosswalk to e-mail address: sec303aspdata@cms.hhs.gov. ,,,,,,,,,
,,,,,,,,,
_2018_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J2783,Rasburicase,SANOFI-AVENTIS,00024-5151-75,Elitek,0.5 MG,7.5,1,15,15
J2785,Regadenoson injection,"ASTELLAS PHARMA US, INC.",00469-6501-89,Regadenoson,0.1 MG,5,1,4,4
J2788,Rho d immune globulin 50 mcg,"Kedrion BioPharma, Inc.",00562-7806-01,MICRhoGAM,50 MCG (250 IU),1,1,1,1
J2788,Rho d immune globulin 50 mcg,"Kedrion BioPharma, Inc.",00562-7806-05,MICRhoGAM UF Plus ,50 MCG (250 IU),1,5,1,5
J2788,Rho d immune globulin 50 mcg,"Kedrion BioPharma, Inc.",00562-7806-25,MICRhoGAM UF Plus ,50 MCG (250 IU),1,25,1,25
J2788,Rho d immune globulin 50 mcg,"Grifols USA, LLC.",13533-0661-06,HYPERRHO S/D,50 MCG,1,10,1,10
J2790,Rho d immune globulin inj,"Kedrion BioPharma, Inc.",00562-7805-01,RHOGAM ULTRA-FILTERED PLUS,300 MCG (1500 IU),1,1,1,1
J2790,Rho d immune globulin inj,"Kedrion BioPharma, Inc.",00562-7805-05,RHOGAM ULTRA-FILTERED PLUS,300 MCG (1500 IU),1,5,1,5
J2790,Rho d immune globulin inj,"Kedrion BioPharma, Inc.",00562-7805-25,RHOGAM ULTRA-FILTERED PLUS,300 MCG (1500 IU),1,25,1,25
J2790,Rho d immune globulin inj,"Grifols USA, LLC.",13533-0631-02,HYPERRHO S/D,300 MCG (1500 IU),1,1,1,1
J2790,Rho d immune globulin inj,"Grifols USA, LLC.",13533-0631-10,HyperRho S/D,300 MCG (1500 IU),1,10,1,10
J2791,Rhophylac injection,CSL Behring AG,44206-0300-01,Rhophylac,100 UNITS,2,1,15,15
J2791,Rhophylac injection,CSL Behring AG,44206-0300-10,Rhophylac,100 UNITS,2,10,15,150
J2792,"Rho(d) immune globulin h, sd",Cangene BioPharma Inc,53270-3000-01,WINRHO SDF,100 IU,13,1,150,150
J2792,"Rho(d) immune globulin h, sd",Cangene BioPharma Inc,53270-3100-01,WINRHO SDF,100 IU,4.4,1,50,50
J2792,"Rho(d) immune globulin h, sd",Cangene BioPharma Inc,53270-3300-01,WINRHO SDF,100 IU,1.3,1,15,15
J2792,"Rho(d) immune globulin h, sd",Cangene BioPharma Inc,53270-3500-01,WINRHO SDF,100 IU,2.2,1,25,25
J2792,"Rho(d) immune globulin h, sd","Aptevo BioTherapeutics, LLC.",70504-3000-02,WINRHO SDF,100 IU,13,1,150,150
J2792,"Rho(d) immune globulin h, sd","Aptevo BioTherapeutics, LLC.",70504-3100-02,WINRHO SDF,100 IU,4.4,1,50,50
J2792,"Rho(d) immune globulin h, sd","Aptevo BioTherapeutics, LLC.",70504-3300-02,WinRho SDF,100 IU,1.3,1,15,15
J2792,"Rho(d) immune globulin h, sd","Aptevo BioTherapeutics, LLC.",70504-3500-02,WINRHO SDF,100 IU,2.2,1,25,25
J2794,"Risperidone, long acting","Janssen Pharmaceuticals, Inc.",50458-0306-11,Risperdal Consta,0.5 MG,1,1,50,50
J2794,"Risperidone, long acting","Janssen Pharmaceuticals, Inc.",50458-0307-11,Risperdal Consta,0.5 MG,1,1,75,75
J2794,"Risperidone, long acting","Janssen Pharmaceuticals, Inc.",50458-0308-11,Risperdal Consta,0.5 MG,1,1,100,100
J2794,"Risperidone, long acting","Janssen Pharmaceuticals, Inc.",50458-0309-11,Risperdal Consta,0.5 MG,1,1,25,25
J2795,Ropivacaine hcl injection,"HOSPIRA, INC",00409-9300-10,Ropivacaine,1 MG,10,10,20,200
J2795,Ropivacaine hcl injection,"HOSPIRA, INC",00409-9300-20,Ropivacaine,1 MG,20,10,40,400
J2795,Ropivacaine hcl injection,"HOSPIRA, INC",00409-9301-30,Ropivacaine Hydrochloride,1 MG,30,10,150,1500
J2795,Ropivacaine hcl injection,"HOSPIRA, INC",00409-9302-20,Ropivacaine Hydrochloride,1 MG,20,10,150,1500
J2795,Ropivacaine hcl injection,"HOSPIRA, INC",00409-9303-10,Ropivacaine Hydrochloride,1 MG,10,10,100,1000
J2795,Ropivacaine hcl injection,"HOSPIRA, INC",00409-9303-20,Ropivacaine Hydrochloride,1 MG,20,10,200,2000
J2795,Ropivacaine hcl injection,Sagent Pharmaceuticals Inc,25021-0652-30,Ropivacaine,1 MG,30,1,150,150
J2795,Ropivacaine hcl injection,Sagent Pharmaceuticals Inc,25021-0652-31,Ropivacaine,1 MG,30,5,150,750
J2795,Ropivacaine hcl injection,Sagent Pharmaceuticals Inc,25021-0653-20,Ropivacaine,1 MG,20,5,200,1000
J2795,Ropivacaine hcl injection,Sagent Pharmaceuticals Inc,25021-0654-20,Ropivacaine,1 MG,20,5,150,750
J2795,Ropivacaine hcl injection,Sagent Pharmaceuticals Inc,25021-0671-20,Ropivacaine,1 MG,20,5,40,200
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-10,Naropin,1 MG,10,5,20,100
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-13,Naropin,1 MG,10,25,20,500
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-20,Naropin ,1 MG,20,5,40,200
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-23,Naropin,1 MG,20,25,40,1000
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-28,Naropin,1 MG,20,25,40,1000
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-61,Naropin,1 MG,100,24,200,4800
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-63,Naropin,1 MG,200,24,400,9600
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-64,Naropin,1 MG,200,1,400,400
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-65,Naropin,1 MG,100,1,200,200
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-67,Naropin,1 MG,100,1,200,200
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-68,Naropin,1 MG,100,1,200,200
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0285-73,Naropin,1 MG,200,1,400,400
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-00,NAROPIN,1 MG,100,12,500,6000
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-20,Naropin,1 MG,20,5,100,500
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-23,Naropin,1 MG,20,25,100,2500
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-27,Naropin,1 MG,20,25,100,2500
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-31,Naropin ,1 MG,30,5,150,750
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-35,Naropin,1 MG,30,25,150,3750
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-38,Naropin,1 MG,30,25,150,3750
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-63,NAROPIN,1 MG,200,12,1000,12000
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0286-95,Naropin,1 MG,30,25,150,3750
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0287-20,Naropin,1 MG,20,5,150,750
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0287-21,Naropin,1 MG,20,25,150,3750
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0288-10,Naropin,1 MG,10,5,100,500
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0288-11,Naropin,1 MG,10,25,100,2500
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0288-20,Naropin,1 MG,20,5,200,1000
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0288-21,Naropin,1 MG,20,25,200,5000
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0288-27,Naropin,1 MG,20,5,200,1000
J2795,Ropivacaine hcl injection,Fresenius Kabi USA LLC,63323-0288-29,Naropin,1 MG,20,25,200,5000
J2796,Romiplostim injection,"Amgen USA, Inc.",55513-0221-01,Nplate,10 MCG,1,1,25,25
J2796,Romiplostim injection,"Amgen USA, Inc.",55513-0222-01,Nplate,10 MCG,1,1,50,50
J2800,Methocarbamol injection,West-Ward Pharmaceuticals Corp,00641-6103-25,Robaxin,10 ML,10,25,1,25
J2800,Methocarbamol injection,Mylan Institutional,67457-0273-10,Methocarbamol,10 ML,10,25,1,25
J2800,Methocarbamol injection,RENAISSANCE LAKEWOOD,70655-0071-25,Methocarbamol,10 ML,10,25,1,25
J2805,Sincalide injection,BRACCO DIAGNOSTICS,00270-0556-15,Sincalide Inj,5 MCG,1,10,1,10
J2810,Inj theophylline per 40 mg,B. Braun Medical Inc.,00264-9554-10,Theophylline In D5W,40 MG,500,24,10,240
J2820,Sargramostim injection,SANOFI-AVENTIS,00024-5843-05,Leukine (LYO PWD),50 MCG,1,5,5,25
J2916,Na ferric gluconate complex,SANOFI-AVENTIS,00024-2792-10,Ferrlecit,12.5 MG,5,10,5,50
J2916,Na ferric gluconate complex,SANOFI-AVENTIS,00024-2794-10,Ferrlecit,12.5 MG,5,10,5,50
J2916,Na ferric gluconate complex,West-Ward Pharmaceuticals Corp,00143-9570-10,SODIUM FERRIC GLUCONATE,12.5 MG,5,10,5,50
J2916,Na ferric gluconate complex,Watson Pharmaceuticals,00591-0149-87,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE,12.5 MG,5,10,5,50
J2916,Na ferric gluconate complex,Watson Pharmaceuticals,00591-2508-87,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE,12.5 MG,5,10,5,50
J2920,Methylprednisolone injection,PFIZER INC.,00009-0039-28,Solu-Medrol,40 MG,1,25,1,25
J2920,Methylprednisolone injection,PFIZER INC.,00009-0039-32,Solu-Medrol,40 MG,1,25,1,25
J2920,Methylprednisolone injection,"SAGENT PHARMACEUTICALS, INC.",25021-0807-05,Methylprednisolone Sodium Succ,40 MG,1,10,1,10
J2920,Methylprednisolone injection,A-S Medication Solutions,54569-3934-00,Solu-Medrol,40 MG,1,25,1,25
J2920,Methylprednisolone injection,Fresenius Kabi USA LLC,63323-0255-03,Methylprednisolone Sodium Succ,40 MG,3,25,1,25
J2920,Methylprednisolone injection,Amneal Biosciences,70121-1000-05,Methylprednisolone Sodium Succ,40 MG,1,25,1,25
J2930,Methylprednisolone injection,PFIZER INC.,00009-0003-02,Solu-Medrol,125 MG,1,1,4,4
J2930,Methylprednisolone injection,PFIZER INC.,00009-0018-20,Solu-Medrol,125 MG,1,1,8,8
J2930,Methylprednisolone injection,PFIZER INC.,00009-0047-22,Solu-Medrol,125 MG,1,25,1,25
J2930,Methylprednisolone injection,PFIZER INC.,00009-0047-26,Solu-Medrol,125 MG,1,25,1,25
J2930,Methylprednisolone injection,PFIZER INC.,00009-0698-01,Solu-Medrol,125 MG,1,1,8,8
J2930,Methylprednisolone injection,PFIZER INC.,00009-0758-01,Solu-Medrol,125 MG,1,1,4,4
J2930,Methylprednisolone injection,PFIZER INC.,00009-0796-01,Solu-Medrol,125 MG,1,1,16,16
J2930,Methylprednisolone injection,"SAGENT PHARMACEUTICALS, INC.",25021-0808-10,Methylprednisolone Sodium Succ,125 MG,1,10,1,10
J2930,Methylprednisolone injection,"SAGENT PHARMACEUTICALS, INC.",25021-0810-30,Methylprednisolone Sodium Succ,125 MG,1,1,8,8
J2930,Methylprednisolone injection,A-S Medication Solutions,54569-1555-00,Solu-Medrol,125 MG,1,1,1,1
J2930,Methylprednisolone injection,A-S Medication Solutions,54569-1555-01,Solu-Medrol,125 MG,1,25,1,25
J2930,Methylprednisolone injection,Fresenius Kabi USA LLC,63323-0258-03,Methylprednisolone Sodium Succ,125 MG,1,25,1,25
J2930,Methylprednisolone injection,Fresenius Kabi USA LLC,63323-0265-30,Methylprednisolone Sodium Succ,125 MG,1,1,8,8
J2930,Methylprednisolone injection,Amneal Biosciences,70121-1001-05,Methylprednisolone Sodium Succ,125 MG,1,25,1,25
J2997,Alteplase recombinant,"Genentech, Inc.",50242-0041-64,Cathflo Activase,1 MG,1,1,2,2
J2997,Alteplase recombinant,"Genentech, Inc.",50242-0044-13,Activase,1 MG,1,1,50,50
J2997,Alteplase recombinant,"Genentech, Inc.",50242-0085-27,Activase,1 MG,1,1,100,100
J3000,Streptomycin injection,"X-Gen Pharmaceuticals, Inc.",39822-0706-02,Streptomycin Sulfate,1 GM,1,10,1,10
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-1276-32,FENTANYL CITRATE,0.1 MG,2,10,1,10
J3010,Fentanyl citrate injection,HOSPIRA,00409-9093-11,Fentanyl Citrate,0.1 MG,2,10,1,10
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9093-32,FENTANYL CITRATE,0.1 MG,2,10,1,10
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9093-35,FENTANYL CITRATE,0.1 MG,5,10,2.5,25
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9093-38,Fentanyl Citrate,0.1 MG,20,5,10,50
J3010,Fentanyl citrate injection,HOSPIRA,00409-9094-11,Fentanyl Citrate,0.1 MG,2,25,1,25
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9094-22,Fentanyl Citrate,0.1 MG,2,25,1,25
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9094-25,FENTANYL CITRATE,0.1 MG,5,25,2.5,62.5
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9094-28,Fentanyl Citrate,0.1 MG,10,25,5,125
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9094-31,Fentanyl Citrate,0.1 MG,20,25,10,250
J3010,Fentanyl citrate injection,"HOSPIRA, INC",00409-9094-61,FENTANYL CITRATE,0.1 MG,50,25,25,625
J3010,Fentanyl citrate injection,West-Ward Pharmaceuticals Corp,00641-6024-10,Fentanyl Citrate,0.1 MG,2,10,1,10
J3010,Fentanyl citrate injection,West-Ward Pharmaceuticals Corp,00641-6025-10,Fentanyl Citrate,0.1 MG,5,10,2.5,25
J3010,Fentanyl citrate injection,West-Ward Pharmaceuticals Corp,00641-6026-05,Fentanyl Citrate,0.1 MG,20,5,10,50
J3010,Fentanyl citrate injection,West-Ward Pharmaceuticals Corp,00641-6027-25,Fentanyl Citrate,0.1 MG,2,25,1,25
J3010,Fentanyl citrate injection,West-Ward Pharmaceuticals Corp,00641-6028-25,Fentanyl Citrate,0.1 MG,5,25,2.5,62.5
J3010,Fentanyl citrate injection,West-Ward Pharmaceuticals Corp,00641-6029-25,Fentanyl Citrate,0.1 MG,20,25,10,250
J3010,Fentanyl citrate injection,West-Ward Pharmaceuticals Corp,00641-6030-01,Fentanyl Citrate,0.1 MG,50,1,25,25
J3010,Fentanyl citrate injection,Akorn,17478-0030-02,Sublimaze,0.1 MG,2,10,1,10
J3010,Fentanyl citrate injection,Akorn,17478-0030-05,Sublimaze,0.1 MG,5,10,2.5,25
J3010,Fentanyl citrate injection,Akorn,17478-0030-20,Sublimaze,0.1 MG,20,5,10,50
J3010,Fentanyl citrate injection,Akorn,17478-0030-25,Sublimaze,0.1 MG,2,25,1,25
J3010,Fentanyl citrate injection,Akorn,17478-0030-55,Sublimaze,0.1 MG,5,25,2.5,62.5
J3060,"Inj, taliglucerase alfa 10 u",PFIZER INC.,00069-0106-01,Elelyso,10 units,1,1,20,20
J3070,Pentazocine injection,"HOSPIRA, INC",00409-1941-01,TALWIN LACTATE,30 MG,1,25,1,25
J3090,Inj tedizolid phosphate,Cubist Pharmaceuticals,67919-0040-01,Sivextro,1 MG,1,10,200,2000
J3095,Telavancin injection,"Theravance Biopharma, Inc.",52118-0001-01,VIBATIV,10 MG,1,1,75,75
J3095,Telavancin injection,"Theravance Biopharma, Inc.",52118-0002-01,VIBATIV,10 MG,1,1,25,25
J3095,Telavancin injection,"THERAVANCE BIOPHARMA ANTIBIOTICS, I",62847-0001-01,VIBATIV,10 MG,1,1,75,75
J3101,Tenecteplase injection,"Genentech, Inc.",50242-0120-01,TNKASE,1 MG,1,1,50,50
J3105,Terbutaline sulfate inj,West-Ward Pharmaceuticals Corp,00143-9746-10,TERBUTALINE,1 MG,1,10,1,10
J3105,Terbutaline sulfate inj,Fresenius Kabi USA LLC,63323-0665-01,Terbutaline Sulfate,1 MG,1,25,1,25
J3105,Terbutaline sulfate inj,ATHENEX PHARMACEUTICAL,70860-0801-01,Terbutaline Sulfate,1 MG,1,10,1,10
J3121,Inj testostero enanthate 1mg,West-Ward Pharmaceuticals Corp,00143-9750-01,Testosterone Enanthate,1 MG,5,1,1000,1000
J3121,Inj testostero enanthate 1mg,Watson Pharmaceuticals,00591-3221-26,Testosterone Enanthate,1 MG,5,1,1000,1000
J3230,Chlorpromazine hcl injection,West-Ward Pharmaceuticals Corp,00641-1397-35,Chlorpromazine Hcl,50 MG,1,25,0.5,12.5
J3230,Chlorpromazine hcl injection,West-Ward Pharmaceuticals Corp,00641-1398-35,Chlorpromazine Hcl,50 MG,2,25,1,25
J3240,Thyrotropin injection,Genzyme Corporation,58468-0030-02,Thyrogen,0.9 MG,1,2,1,2
J3240,Thyrotropin injection,Genzyme Corporation,58468-1849-04,Thyrogen,0.9 MG,1,2,1,2
J3243,Tigecycline injection,PFIZER INC.,00008-4990-02,Tigecycline,1 MG,1,10,50,500
J3243,Tigecycline injection,PFIZER INC.,00008-4990-20,Tigecycline,1 MG,1,10,50,500
J3243,Tigecycline injection,WYETH PHARMACEUTICALS,00008-4994-20,Tigecycline,1 MG,1,10,50,500
J3243,Tigecycline injection,FRESENIUS KABI USA,63323-0960-10,Tigecycline,1 MG,1,10,50,500
J3250,Trimethobenzamide hcl inj,PAR STERILE PRODUCTS LLC,42023-0118-01,Tigan,200 MG,20,1,10,10
J3250,Trimethobenzamide hcl inj,PAR STERILE PRODUCTS LLC,42023-0119-25,Tigan,200 MG,2,25,1,25
J3260,Tobramycin sulfate injection,"HOSPIRA, INC",00409-3578-01,Tobramycin Sulfate,80 MG,2,25,1,25
J3260,Tobramycin sulfate injection,Akorn,17478-0114-02,Tobramycin Sulfate,80 MG,2,25,1,25
J3260,Tobramycin sulfate injection,Akorn,17478-0114-30,Tobramycin Sulfate,80 MG,30,10,15,150
J3260,Tobramycin sulfate injection,"X-Gen Pharmaceuticals, Inc.",39822-0409-01,Tobramycin Sulfate,80 MG,1,1,15,15
J3260,Tobramycin sulfate injection,"X-Gen Pharmaceuticals, Inc.",39822-0409-06,Tobramycin Sulfate,80 MG,1,6,15,90
J3260,Tobramycin sulfate injection,"X-Gen Pharmaceuticals, Inc.",39822-0412-01,Tobramycin Sulfate,80 MG,1,1,15,15
J3260,Tobramycin sulfate injection,"X-Gen Pharmaceuticals, Inc.",39822-0412-06,Tobramycin Sulfate,80 MG,1,6,15,90
J3260,Tobramycin sulfate injection,Fresenius Kabi USA LLC,63323-0303-51,Tobramycin Sulfate,80 MG,1,6,15,90
J3260,Tobramycin sulfate injection,Fresenius Kabi USA LLC,63323-0303-55,Tobramycin Sulfate,80 MG,1,6,15,90
J3260,Tobramycin sulfate injection,Fresenius Kabi USA LLC,63323-0305-02,Tobramycin Sulfate,80 MG,2,25,0.25,6.25
J3260,Tobramycin sulfate injection,Fresenius Kabi USA LLC,63323-0306-02,Tobramycin Sulfate,80 MG,2,25,1,25
J3260,Tobramycin sulfate injection,Fresenius Kabi USA LLC,63323-0306-30,Tobramycin Sulfate,80 MG,30,10,15,150
J3260,Tobramycin sulfate injection,Fresenius Kabi USA LLC,63323-0307-51,Tobramycin Sulfate,80 MG,50,1,25,25
J3260,Tobramycin sulfate injection,Mylan Institutional,67457-0427-30,Tobramycin Injection,80 MG,30,10,15,150
J3260,Tobramycin sulfate injection,Mylan Institutional,67457-0428-30,Tobramycin Sulfate,80 MG,30,10,15,150
J3260,Tobramycin sulfate injection,Mylan Institutional,67457-0432-02,Tobramycin Sulfate,80 MG,2,25,1,25
J3260,Tobramycin sulfate injection,Mylan Institutional,67457-0473-22,Tobramycin Sulfate,80 MG,2,25,1,25
J3262,Tocilizumab injection,"Genentech, Inc.",50242-0135-01,Actemra,1 MG,80,1,80,80
J3262,Tocilizumab injection,"Genentech, Inc.",50242-0136-01,Actemra,1 MG,200,1,200,200
J3262,Tocilizumab injection,"Genentech, Inc.",50242-0137-01,Actemra,1 MG,400,1,400,400
J3285,Treprostinil injection,United Therapeutics,66302-0101-01,Remodulin,1 MG,20,1,20,20
J3285,Treprostinil injection,United Therapeutics,66302-0102-01,Remodulin,1 MG,20,1,50,50
J3285,Treprostinil injection,United Therapeutics,66302-0105-01,Remodulin,1 MG,20,1,100,100
J3285,Treprostinil injection,United Therapeutics,66302-0110-01,Remodulin,1 MG,20,1,200,200
J3300,Triamcinolone a inj prs-free,"Alcon Laboratories, Inc.",00065-0543-01,"Triamcinolone Acetonide, Preservative Free",1 MG,1,1,40,40
J3301,Triamcinolone acet inj nos,Bristol-Myers Squibb Company,00003-0293-05,Kenalog,10 MG,1,1,4,4
J3301,Triamcinolone acet inj nos,Bristol-Myers Squibb Company,00003-0293-20,Kenalog,10 MG,5,1,20,20
J3301,Triamcinolone acet inj nos,Bristol-Myers Squibb Company,00003-0293-28,Kenalog,10 MG,10,1,40,40
J3301,Triamcinolone acet inj nos,Bristol-Myers Squibb Company,00003-0494-20,Kenalog,10 MG,5,1,5,5
J3301,Triamcinolone acet inj nos,A-S Medication Solutions,54569-1398-00,KENALOG-40,10 MG,5,1,20,20
J3301,Triamcinolone acet inj nos,A-S Medication Solutions,54569-1827-01,KENALOG-40,10 MG,5,1,5,5
J3301,Triamcinolone acet inj nos,A-S Medication Solutions,54569-5465-00,KENALOG-40,10 MG,10,1,40,40
J3315,Triptorelin pamoate,"Allergan Sales, LLC",00023-5902-04,Trelstar,3.75 MG,1,1,1,1
J3315,Triptorelin pamoate,"Allergan Sales, LLC",00023-5904-12,Trelstar,3.75 MG,1,1,3,3
J3315,Triptorelin pamoate,"ALLERGAN, INC.",00023-5906-23,Trelstar,3.75 MG,1,1,6,6
J3315,Triptorelin pamoate,Watson Pharmaceuticals,52544-0092-76,Trelstar,3.75 MG,1,1,6,6
J3315,Triptorelin pamoate,Watson Pharmaceuticals,52544-0188-76,Trelstar,3.75 MG,1,1,3,3
J3315,Triptorelin pamoate,Watson Pharmaceuticals,52544-0189-76,Trelstar,3.75 MG,1,1,1,1
J3357,"Ustekinumab sub cu inj, 1 mg","JANSSEN BIOTECH, INC.",57894-0060-02,STELARA,1 MG,0.5,1,45,45
J3357,"Ustekinumab sub cu inj, 1 mg","Janssen Biotech, Inc.",57894-0060-03,STELARA,1 MG,0.5,1,45,45
J3357,"Ustekinumab sub cu inj, 1 mg","Janssen Biotech, Inc.",57894-0061-03,STELARA,1 MG,1,1,90,90
J3358,"Ustekinumab, iv inject,1 mg","Janssen Biotech, Inc.",57894-0054-27,STELARA (IV Infusion),1 MG,26,1,130,130
J3360,Diazepam injection,"HOSPIRA, INC",00409-1273-32,DIAZEPAM,5 MG,2,10,2,20
J3360,Diazepam injection,"HOSPIRA, INC",00409-3213-10,Diazepam,5 MG,10,10,10,100
J3360,Diazepam injection,"HOSPIRA, INC",00409-3213-12,Diazepam,5 MG,10,5,10,50
J3360,Diazepam injection,A-S Medication Solutions,54569-6044-00,Diazepam,5 MG,10,10,10,100
J3360,Diazepam injection,A-S Medication Solutions,54569-6640-00,Diazepam,5 MG,2,10,2,20
J3370,Vancomycin hcl injection,Baxter Healthcare Corporation,00338-3551-48,Vancomycin Hcl,500 MG,100,1,1,1
J3370,Vancomycin hcl injection,Baxter Healthcare Corporation,00338-3552-48,Vancocin Hcl,500 MG,200,1,2,2
J3370,Vancomycin hcl injection,Baxter Healthcare Corporation,00338-3580-48,Vancomycin Hcl,500 MG,150,1,1.5,1.5
J3370,Vancomycin hcl injection,Baxter Healthcare Corporation,00338-3581-01,Vancomycin,500 MG,100,1,1,1
J3370,Vancomycin hcl injection,Baxter Healthcare Corporation,00338-3582-01,Vancomycin,500 MG,150,1,1.5,1.5
J3370,Vancomycin hcl injection,Baxter Healthcare Corporation,00338-3583-01,Vancomycin ,500 MG,200,1,2,2
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-4332-01,VANCOMYCIN HCL,500 MG,1,10,1,10
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-6509-01,VANCOMYCIN HCL,500 MG,1,1,10,10
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-6510-01,Vancomycin HCl,500 MG,1,1,20,20
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-6531-01,VANCOMYCIN HYDROCHLORIDE,500 MG,1,10,1.5,15
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-6531-02,Vancomycin Hcl,500 MG,1,10,1.5,15
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-6533-01,Vancomycin Hcl,500 MG,1,10,2,20
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-6534-01,Vancomycin Hcl,500 MG,1,10,1,10
J3370,Vancomycin hcl injection,"HOSPIRA, INC",00409-6535-01,VANCOMYCIN HCL,500 MG,1,10,2,20
J3370,Vancomycin hcl injection,Sagent Pharmaceuticals Inc,25021-0157-99,Vancomycin HCl,500 MG,1,1,10,10
J3370,Vancomycin hcl injection,Sagent Pharmaceuticals Inc,25021-0158-99,Vancomycin Hcl,500 MG,1,1,20,20
J3370,Vancomycin hcl injection,ALVOGEN,47781-0597-91,Vancomycin HCl,500 MG,1,10,2,20
J3370,Vancomycin hcl injection,ALVOGEN,47781-0598-91,Vancomycin HCl,500 MG,1,10,1,10
J3370,Vancomycin hcl injection,BRECKENRIDGE,51991-0940-17,Vancomycin HCl,500 MG,1,10,1,10
J3370,Vancomycin hcl injection,BRECKENRIDGE,51991-0941-17,Vancomycin HCl,500 MG,1,10,2,20
J3370,Vancomycin hcl injection,"FRESENIUS KABI USA, LLC",63323-0203-20,Vancomycin Hcl,500 MG,1,10,1.5,15
J3370,Vancomycin hcl injection,Fresenius Kabi USA LLC,63323-0221-10,Vancomycin Hcl,500 MG,1,25,1,25
J3370,Vancomycin hcl injection,Fresenius Kabi USA LLC,63323-0221-16,Vancomycin HCl,500 MG,1,25,1,25
J3370,Vancomycin hcl injection,Fresenius Kabi USA LLC,63323-0284-20,Vancomycin Hcl,500 MG,1,10,2,20
J3370,Vancomycin hcl injection,Fresenius Kabi USA LLC,63323-0284-21,Vancomycin HCl,500 MG,1,10,2,20
J3370,Vancomycin hcl injection,Fresenius Kabi USA LLC,63323-0284-26,Vancomycin HCl,500 MG,1,10,2,20
J3370,Vancomycin hcl injection,Fresenius Kabi USA LLC,63323-0295-61,Vancomycin Hcl,500 MG,1,1,10,10
J3370,Vancomycin hcl injection,Fresenius Kabi USA LLC,63323-0295-66,Vancomycin HCl,500 MG,1,1,10,10
